TIENDA_ID,MES_ID,VENTA_TOTAL
455,202304,517315.31
64,202301,517316.78
35,202311,517395.48
717,202305,517571.44
663,202407,517607.55
464,202402,517719.82
397,202311,517958.11
634,202412,518015.8
746,202402,518204.23
831,202403,518240.77
793,202306,518455.12
178,202412,518569.31
663,202405,518776.57
547,202306,519152.11
177,202301,519243.19
233,202403,519374.13
829,202401,519655.58
564,202412,519772.39
473,202412,519817.62
784,202310,519852.2
648,202302,519955.55
66,202412,519982.56
544,202301,520057.07
787,202305,520123.54
735,202412,520175.19
266,202304,520221.46
292,202412,520276.33
642,202301,520441.66
138,202305,520701.46
98,202412,520866.16
83,202412,521028.04
709,202407,521092.67
586,202304,521287.68
677,202312,521578.22
34,202412,521632.16
673,202312,521830.9
794,202305,521838.44
282,202412,522361.62
692,202412,522380.93
695,202302,522466.63
241,202412,522582.52
464,202311,522605.2
781,202312,522787.97
709,202303,523018.4
778,202412,523170.85
776,202412,523318.21
762,202311,523666.83
607,202403,523811.02
606,202308,523819.62
615,202302,523979.34
581,202402,524065.77
747,202407,524102.31
58,202303,524110.92
303,202412,524216.48
646,202404,524288.39
648,202402,524359.62
393,202412,524419.57
585,202312,524486.6
812,202308,524782.95
641,202312,524799.73
714,202305,524937.14
171,202412,524972.89
679,202310,525181.77
191,202309,525210.04
93,202311,525301.36
607,202306,525634.34
742,202306,526010.74
647,202412,526129.38
556,202412,526155.01
623,202411,526155.93
834,202402,526633.29
781,202402,526812.34
516,202405,526860.62
695,202301,526969.19
656,202402,527002.79
464,202302,527419.73
663,202309,527427.99
826,202312,527706.25
259,202403,527782.15
574,202301,527841.33
259,202404,528024.36
616,202301,528133.29
191,202411,528163.48
32,202310,528360.7
447,202307,528444.72
651,202412,528486.25
246,202301,528623.79
837,202404,528632.35
732,202311,528768.17
607,202407,528779.73
594,202302,528831.61
37,202301,528981.21
849,202404,529102.11
693,202307,529264.96
547,202309,529590.94
646,202305,529653.7
231,202412,529670.05
825,202404,529791.37
607,202401,530047.2
544,202302,530152.47
688,202403,530207.71
158,202412,530349.53
791,202304,530364.87
117,202304,530542.76
466,202306,530924.14
825,202401,530989.54
752,202412,531034.35
125,202412,531171.23
166,202412,531227.81
102,202412,531351.14
109,202301,531453.77
265,202310,531488.28
783,202304,531547.59
269,202404,531581.89
191,202306,531682.84
278,202412,531831.09
115,202412,531998.88
737,202401,532169.33
829,202411,532208.86
199,202311,532578.85
834,202403,532584.1
581,202401,532838.84
43,202302,532862.31
658,202311,532931.94
667,202412,532986.46
801,202310,533011.4
709,202404,533131.44
821,202307,533257.17
782,202309,533372.95
688,202310,533594.12
227,202412,533937.91
117,202404,534094.27
688,202401,534245.99
342,202412,534345.84
801,202308,534374.78
849,202312,534858.51
219,202401,534929.48
373,202311,534933.7
566,202411,535186.14
535,202407,535382.79
792,202304,535650.44
71,202301,535685.1
739,202407,535897.89
93,202401,535911.01
525,202306,535994.98
257,202412,536116.7
646,202310,536324.44
199,202308,536360.64
834,202401,536365.41
642,202311,536369.73
566,202401,536632.58
385,202401,536889.04
623,202402,536974.75
529,202401,537001.63
426,202301,537456.71
138,202303,537462.21
266,202310,537510.91
266,202402,537592.63
399,202411,537782.66
37,202310,537787.18
684,202309,537798.68
85,202311,537822.21
842,202407,538085.08
585,202402,538112.74
383,202412,538436.79
832,202411,538460.39
788,202310,538507.03
539,202412,538569.02
529,202311,538576.78
485,202412,538801.72
56,202401,538848.81
677,202406,538895.62
644,202304,539166.0
677,202411,539181.55
747,202302,539492.32
562,202301,539581.48
812,202312,539647.43
525,202308,539812.48
569,202302,539875.42
804,202304,539907.06
242,202302,540458.89
525,202307,540492.48
622,202302,540597.54
64,202402,540643.15
266,202411,540948.47
528,202302,541036.93
648,202301,541099.58
29,202311,541247.09
632,202401,541667.01
792,202303,541882.24
755,202301,541945.61
64,202304,542033.2
784,202308,542056.04
623,202311,542271.72
418,202412,542426.03
489,202401,542437.99
308,202407,542482.4
328,202301,542553.27
382,202312,542899.0
376,202303,543018.81
826,202310,543335.49
256,202301,543383.64
644,202401,543820.86
749,202311,544203.71
464,202401,544312.22
742,202307,544524.58
552,202308,544554.7
781,202303,544660.33
24,202301,544685.85
784,202306,544748.05
466,202309,544979.9
525,202407,545359.88
552,202402,545543.2
464,202301,545561.06
812,202307,545604.39
405,202309,545610.39
328,202311,545665.51
133,202412,545702.71
168,202412,545795.76
812,202306,546107.73
699,202302,546113.98
516,202307,546118.18
677,202307,546404.26
771,202307,546662.08
579,202302,546717.69
729,202401,546742.17
37,202302,546790.44
672,202412,546926.49
579,202304,546966.02
21,202412,546985.49
708,202412,547090.83
32,202305,547268.5
194,202412,547467.2
781,202310,547595.05
488,202312,547630.19
658,202310,547638.62
742,202403,547751.58
705,202405,547825.25
367,202402,547891.92
812,202407,548070.86
579,202305,548404.41
516,202309,548510.6
623,202302,548593.94
409,202411,548669.48
573,202305,548698.21
635,202411,548711.33
746,202301,548761.97
79,202412,548827.82
117,202303,549538.79
618,202301,549613.28
788,202308,549636.4
434,202312,549715.74
699,202301,549879.27
269,202303,549899.94
689,202412,550330.77
219,202312,550364.26
109,202302,550405.15
533,202404,550583.61
382,202303,551018.3
754,202302,551080.7
256,202302,551213.23
694,202412,551264.93
812,202411,551403.04
587,202310,551679.3
547,202308,551864.29
382,202310,551870.89
464,202403,551909.82
569,202301,552131.73
637,202301,552136.01
639,202412,552195.13
677,202402,552205.64
595,202412,552215.09
64,202311,552308.12
544,202303,552368.24
535,202406,552385.53
742,202309,552435.9
321,202312,552481.01
729,202302,552662.74
834,202312,552677.88
581,202312,552789.73
622,202301,552798.73
658,202402,552803.01
496,202412,552926.58
648,202310,552944.87
614,202302,552954.19
673,202411,553003.65
191,202405,553020.9
744,202303,553073.44
852,202411,553167.31
265,202411,553228.92
744,202304,553324.77
529,202301,553662.79
781,202305,553837.7
36,202412,554099.15
185,202412,555053.53
464,202404,555075.03
794,202311,555102.48
773,202412,555282.39
43,202403,555306.51
259,202402,555566.8
251,202412,555573.58
637,202402,555792.26
642,202403,555856.14
126,202412,555932.89
555,202412,556064.68
679,202301,556125.45
824,202403,556377.92
732,202402,556616.06
411,202301,556648.15
737,202402,556706.08
732,202411,556830.87
104,202305,556937.12
191,202407,557001.54
439,202412,557036.98
581,202305,557214.42
58,202311,557217.05
829,202407,557240.36
793,202311,557275.53
669,202311,557353.06
729,202301,557366.83
369,202412,557390.11
104,202404,557581.24
343,202412,557801.12
313,202310,557988.88
447,202306,558045.99
111,202302,558189.75
376,202405,558270.34
566,202304,558510.54
529,202302,558718.85
845,202404,558954.73
815,202309,558982.12
677,202403,559223.24
85,202312,559575.48
24,202303,559641.27
788,202402,559981.97
217,202412,559988.42
683,202405,559989.54
259,202311,560023.23
266,202403,560126.11
509,202406,560351.72
547,202303,560639.91
749,202305,560690.11
795,202302,560932.58
801,202312,560952.1
161,202412,560953.48
265,202401,561167.13
499,202311,561179.78
619,202311,561189.9
64,202312,561794.84
703,202412,561858.31
646,202306,562027.61
784,202309,562194.14
619,202310,562294.52
56,202306,562577.09
388,202402,562704.62
747,202404,562812.72
311,202412,562840.32
679,202304,562917.68
801,202402,562936.93
784,202402,562999.59
56,202404,563058.35
149,202412,563193.83
376,202402,563303.88
165,202412,564069.14
529,202403,564097.09
732,202303,564134.65
348,202412,564238.72
607,202305,564263.62
488,202311,564581.48
794,202306,564837.79
642,202303,564843.68
685,202302,565061.78
755,202302,565148.07
58,202402,565194.09
698,202403,565201.21
705,202307,565237.3
434,202311,565285.23
488,202402,565298.86
615,202301,565393.92
824,202404,565633.25
466,202405,565718.89
849,202401,565739.69
573,202303,565740.81
269,202312,565836.3
71,202402,566015.91
614,202301,566057.02
544,202402,566071.58
641,202402,566397.34
698,202407,566510.98
583,202302,566577.35
834,202404,567156.02
525,202309,567174.3
815,202411,567244.11
71,202311,567272.08
673,202401,567384.16
648,202411,567544.18
269,202304,567547.53
732,202310,567572.5
637,202401,567760.65
382,202402,568060.68
784,202401,568224.8
37,202411,568730.13
85,202302,568977.77
677,202309,569041.18
615,202304,569059.87
269,202411,569417.52
58,202305,569549.02
64,202403,569581.91
637,202302,569651.44
233,202406,569907.61
266,202305,569909.92
701,202411,570033.32
637,202306,570103.58
105,202412,570209.23
623,202301,570212.91
455,202306,570241.88
541,202412,570332.58
732,202308,570560.31
121,202301,570854.17
712,202402,570861.44
768,202402,571060.05
768,202312,571208.61
574,202303,571281.88
71,202303,571407.47
687,202412,571482.99
327,202412,571599.75
211,202412,571933.74
266,202308,572000.3
228,202412,572091.03
824,202407,572142.14
581,202311,572346.81
658,202312,572354.13
432,202412,572488.81
544,202311,572522.81
618,202302,572787.91
656,202404,572798.67
784,202307,572808.74
642,202401,573034.3
104,202301,573165.25
794,202402,573245.38
592,202302,573610.19
821,202401,573732.91
424,202301,573932.52
826,202401,574125.45
455,202305,574214.02
524,202412,574278.49
607,202308,574606.95
673,202404,574622.11
141,202412,574820.34
641,202311,574940.07
645,202302,575003.78
586,202306,575041.02
579,202311,575379.44
32,202411,575463.33
259,202304,575582.17
677,202302,575632.98
562,202401,575640.15
384,202412,575667.95
641,202401,575806.58
163,202401,575815.49
663,202308,575824.54
846,202411,575969.96
782,202308,576137.66
661,202402,576143.7
615,202311,576331.56
788,202306,576337.19
459,202412,576385.13
93,202302,576531.6
685,202311,576618.42
732,202305,576647.71
405,202311,576708.31
307,202412,577043.62
632,202402,577046.77
573,202306,577350.81
56,202407,577364.55
679,202302,577481.87
688,202407,577622.4
499,202411,577622.51
709,202406,577645.3
618,202311,577661.11
314,202412,577735.63
73,202402,577770.48
749,202304,577862.62
372,202412,577891.3
279,202412,577987.42
781,202306,578062.55
93,202312,578110.09
376,202304,578230.68
783,202305,578318.6
614,202311,578328.25
455,202404,578380.68
675,202302,578451.08
592,202310,578565.94
799,202301,578713.02
721,202412,578814.85
706,202411,578880.15
532,202312,578902.85
754,202301,578919.1
749,202310,578927.5
525,202405,579029.42
729,202311,579089.9
775,202402,579120.34
43,202411,579156.26
633,202403,579212.04
701,202311,579220.56
585,202411,579343.02
586,202311,579384.42
732,202307,579456.73
38,202407,579559.7
532,202310,579600.92
849,202411,579819.96
518,202412,580087.88
677,202407,580143.23
619,202302,580405.25
464,202405,580749.54
642,202402,580867.8
771,202309,580988.69
499,202402,581032.26
558,202402,581046.3
649,202302,581135.34
269,202305,581156.63
744,202311,581177.61
558,202311,581247.99
146,202412,581311.37
73,202411,581343.41
266,202406,581489.2
688,202306,581589.31
832,202407,581613.08
489,202402,581771.3
401,202412,582078.66
111,202402,582223.51
265,202311,582436.15
195,202302,582455.15
797,202405,582480.37
464,202303,582499.51
332,202304,582551.18
656,202403,582574.09
73,202311,582623.72
494,202412,582870.21
247,202412,582981.3
744,202402,583003.89
801,202309,583072.46
215,202412,583201.14
663,202307,583215.02
155,202412,583246.83
283,202305,583422.94
573,202311,583547.3
711,202402,583707.34
266,202309,583980.98
824,202401,583985.31
543,202412,584158.52
265,202402,584209.35
677,202301,584345.31
181,202308,584360.75
58,202312,584824.79
622,202303,585026.56
781,202308,585085.25
276,202412,585110.53
273,202412,585112.8
55,202412,585277.51
832,202404,585290.63
592,202301,585355.88
653,202402,585378.51
646,202308,585520.99
842,202406,585527.75
272,202412,585550.61
815,202308,585707.02
842,202411,585730.35
614,202305,585764.39
747,202405,585789.94
731,202302,585817.78
782,202306,586087.53
656,202411,586386.61
744,202312,586388.87
117,202403,586532.56
763,202405,586588.77
94,202412,586674.86
73,202401,586695.01
698,202406,587042.15
24,202304,587179.12
673,202403,587201.34
104,202303,587229.25
712,202302,587612.04
558,202411,587689.79
177,202302,587864.42
731,202301,588060.16
562,202302,588062.28
844,202401,588123.28
782,202312,588148.5
532,202303,588222.79
695,202303,588317.82
562,202404,588613.25
224,202308,588621.38
332,202310,588970.09
464,202305,589204.18
265,202312,589244.89
606,202311,589249.38
574,202311,589276.49
585,202303,589319.78
533,202403,589324.32
623,202310,589354.96
677,202404,589998.22
679,202401,590076.49
653,202406,590289.78
388,202311,590705.97
653,202411,590906.96
658,202305,590945.97
289,202302,590992.03
24,202311,591039.15
163,202312,591044.49
648,202304,591234.84
614,202411,591263.48
628,202402,591441.23
614,202407,591877.45
644,202303,591898.98
658,202411,592026.1
419,202412,592070.09
642,202310,592086.38
789,202303,592214.34
27,202308,592304.93
472,202307,592385.4
512,202412,592606.09
814,202305,592765.01
815,202404,592796.26
56,202307,592805.85
382,202304,592878.1
56,202308,593005.47
846,202406,593033.47
266,202307,593042.32
636,202312,593064.18
457,202308,593137.61
64,202404,593491.0
67,202309,593511.57
849,202403,593557.39
775,202307,593746.68
841,202412,593763.38
233,202407,593846.73
266,202302,593951.9
177,202312,593989.88
24,202310,594010.37
825,202407,594033.32
542,202301,594269.48
386,202411,594353.75
562,202411,594526.59
581,202403,594563.51
434,202401,594782.89
64,202310,594867.73
698,202404,594869.18
64,202305,594923.08
318,202302,595035.46
177,202304,595467.36
615,202402,596270.5
732,202403,596334.2
411,202302,596417.47
794,202312,596419.13
488,202301,596501.51
812,202403,596589.12
58,202310,596689.12
585,202401,596979.8
646,202401,597106.34
398,202412,597122.83
64,202303,597140.21
191,202308,597233.05
695,202304,597424.5
628,202401,597488.73
644,202402,597607.33
58,202401,597731.05
618,202401,597890.85
747,202402,597939.97
313,202311,597995.59
116,202412,598053.32
37,202304,598101.76
831,202309,598186.23
606,202301,598253.35
656,202309,598267.54
749,202301,598304.19
679,202402,598624.73
677,202401,598653.98
837,202411,598685.35
225,202302,599039.37
382,202305,599265.8
579,202301,599387.72
247,202302,599435.75
325,202412,599457.96
662,202412,599504.83
104,202407,599626.39
37,202303,599629.08
531,202301,599701.18
397,202312,599791.01
744,202310,599825.22
658,202401,599901.93
573,202304,599940.19
642,202305,600018.01
637,202407,600040.11
74,202304,600072.68
863,202411,600116.93
529,202404,600223.57
622,202304,600342.33
109,202311,600431.88
89,202302,600432.27
85,202301,600438.45
365,202412,600620.99
332,202303,600621.11
464,202312,600736.86
586,202310,600971.87
797,202305,601012.24
782,202401,601159.99
749,202312,601169.66
85,202402,601338.79
37,202402,601428.74
787,202311,601444.96
446,202412,601597.74
403,202412,601604.32
833,202309,601640.03
114,202412,601664.25
529,202303,601809.74
641,202403,602091.69
794,202310,602140.43
532,202403,602147.58
378,202412,602234.16
457,202302,602311.0
109,202402,602314.86
724,202303,602385.11
73,202302,602406.71
529,202407,602411.24
846,202407,602451.3
695,202305,602494.47
644,202406,602555.09
544,202403,602607.3
737,202306,602623.71
291,202412,602663.23
616,202411,602705.35
844,202403,602754.92
67,202301,602865.71
397,202401,603211.19
711,202311,603289.06
188,202302,603418.28
585,202304,603438.33
746,202404,603601.44
574,202304,603685.15
604,202412,603708.91
514,202302,603798.28
659,202402,603857.79
392,202412,603930.01
789,202304,604091.56
618,202312,604568.02
259,202305,604588.21
32,202402,604900.48
742,202404,604946.96
628,202312,604965.83
266,202404,604987.82
676,202412,605022.78
744,202411,605182.68
487,202407,605372.7
648,202303,605453.23
614,202310,605611.78
749,202402,605626.84
495,202302,605736.72
109,202303,605941.63
711,202304,606042.07
256,202303,606101.82
699,202311,606288.86
529,202312,606293.18
781,202307,606299.53
139,202412,606386.32
659,202302,606549.74
566,202305,606572.71
716,202412,606607.24
644,202403,606727.4
754,202303,607025.52
529,202310,607177.03
